85.18518518518519	FUD
85.18518518518519	OFU
85.18518518518519	TAU
85.18518518518519	HEW
85.18518518518519	JIN
85.18518518518519	OLK
85.18518518518519	JAG
85.18518518518519	JOG
85	ED
84.84848484848484	CAU
84.84848484848484	SK
84.84848484848484	RRY
84.61538461538461	LLY
84.61538461538461	AP
84.61538461538461	EVI
84.61538461538461	ABS
84.61538461538461	ERR
84.61538461538461	ETS
84.61538461538461	UTS
84.61538461538461	UE
84.61538461538461	SHA
84.61538461538461	HAB
84.61538461538461	CAD
84.61538461538461	SCI
84.61538461538461	ZIN
84.61538461538461	EF
84.61538461538461	UI
84.61538461538461	MIA
84.61538461538461	RAB
84.61538461538461	DOS
84.61538461538461	SAR
84.61538461538461	LID
84.61538461538461	DR
84.61538461538461	DY
84.61538461538461	NEW
84.61538461538461	AV
84.61538461538461	RIF
84.61538461538461	CYA
84.61538461538461	OCH
84.61538461538461	OZO
84.61538461538461	PIL
84.61538461538461	LLS
84.61538461538461	GOG
84.61538461538461	COV
84.61538461538461	IQ
84.61538461538461	LAH
84.61538461538461	UDS
84.61538461538461	VIL
84.61538461538461	FEM
84.61538461538461	EEP
84.61538461538461	RUD
84.61538461538461	IFF
84.61538461538461	DEW
84.61538461538461	DUB
84.375	NIM
84.375	HAZ
84	NG
84	LY
84	DS
84	ATT
84	EY
84	PL
84	ELE
84	NAB
84	URI
84	ZE
84	MIT
84	ISH
84	ORT
84	UND
84	ACH
84	ZO
84	LD
84	SAG
84	EDI
84	EUR
84	OUP
84	PLE
84	FI
84	KNE
84	GAL
84	NOM
84	ODS
84	AWE
84	TAD
84	MIR
84	GUE
84	IRM
84	REI
84	UPP
84	ATM
84	GAZ
84	RRO
84	AGS
84	OOF
84	UCK
84	SEG
84	PRI
84	UID
84	UNK
84	ULP
84	URK
84	NAY
84	NIX
84	ZIG
84	FUM
83.87096774193549	BUR
83.87096774193549	INY
83.33333333333334	GH
83.33333333333334	RT
83.33333333333334	VO
83.33333333333334	EN
83.33333333333334	BLE
83.33333333333334	BR
83.33333333333334	VIA
83.33333333333334	CAB
83.33333333333334	IVE
83.33333333333334	BEC
83.33333333333334	ERD
83.33333333333334	RA
83.33333333333334	GL
83.33333333333334	GLY
83.33333333333334	IOT
83.33333333333334	BIT
83.33333333333334	OH
83.33333333333334	GHT
83.33333333333334	AYE
83.33333333333334	OC
83.33333333333334	SO
83.33333333333334	UNA
83.33333333333334	UTT
83.33333333333334	ATH
83.33333333333334	AUD
83.33333333333334	TOL
83.33333333333334	ZA
83.33333333333334	OST
83.33333333333334	ERB
83.33333333333334	TOS
83.33333333333334	TOX
83.33333333333334	ONY
83.33333333333334	DRE
83.33333333333334	GOS
83.33333333333334	JUT
83.33333333333334	SPE
83.33333333333334	UK
83.33333333333334	DUN
83.33333333333334	ERT
83.33333333333334	POR
83.33333333333334	DIL
83.33333333333334	PAC
83.33333333333334	SAU
83.33333333333334	HAM
83.33333333333334	MUT
83.33333333333334	DOU
83.33333333333334	MAZ
83.33333333333334	ZON
83.33333333333334	DEX
83.33333333333334	IRO
83.33333333333334	NOX
83.33333333333334	LUC
83.33333333333334	COB
83.33333333333334	UKE
83.33333333333334	NUK
83.33333333333334	TUT
83.33333333333334	TAK
83.33333333333334	URB
83.33333333333334	OAP
83.33333333333334	URF
83.33333333333334	TWE
83.33333333333334	EXP
83.33333333333334	VOI
83.33333333333334	IGG
83.33333333333334	SNA
83.33333333333334	MEW
83.33333333333334	WAX
83.33333333333334	LUG
83.33333333333334	POK
83.33333333333334	FOS
83.33333333333334	ILK
83.33333333333334	CAG
83.33333333333334	JEA
83.33333333333334	VEI
83.33333333333334	GIB
83.33333333333334	CUN
83.33333333333334	PUM
83.33333333333334	JER
83.33333333333334	PIX
82.75862068965517	AKA
82.75862068965517	OME
82.75862068965517	ET
82.75862068965517	IDS
82.75862068965517	VIT
82.75862068965517	NAN
82.75862068965517	RUS
82.75862068965517	PHO
82.75862068965517	HOY
82.75862068965517	LAX
82.75862068965517	PAM
82.75862068965517	RUL
82.6086956521739	AIL
82.6086956521739	MAW
82.35294117647058	OOD
